"state","Year","Deaths","Population","Crude_Rate","Age_Adjusted_Rate","Age_Adjusted_Rate_Lower_95__Conf","Age_Adjusted_Rate_Upper_95__Conf","ln_crude_mort_rate","Crude_Rate_Lower_95__Confidence","Crude_Rate_Upper_95__Confidence","Crude_Rate_Standard_Error","Age_Adjusted_Rate_Standard_Error","Medical_Cannabis_Law","unemployment","rxdmp_original","pmlaw_update","rxid_original","pmlaw_original","ln_age_mort_rate","rxdmp_update","rxid_update","low_thc","recreational_cannabis_law","comprehensive_medical_cannabis","ln_age_mort_rate2","unemployment2","TREAT","StateCode","dem_to_rep_ratio","Neighbor_TREAT","Neighbor_tot","Exposure_to_Neighbor_TREAT"
"Wyoming",2001,NA,493754,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3.9,0,0,0,0,NA,0,0,0,0,0,0.731336394772964,3.9,0,"WY",0.408801800644826,1,6,0.166666666666667
"Wyoming",2002,14,498703,NA,NA,1.6,4.8,1.032216787,NA,NA,NA,NA,0,4.2,0,0,0,0,1.16315081,0,0,0,0,0,1.16315081,4.2,0,"WY",0.408801800644826,1,6,0.166666666666667
"Wyoming",2003,NA,501242,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4.5,0,0,0,0,NA,0,0,0,0,0,1.10374180116534,4.5,0,"WY",0.408801800644826,1,6,0.166666666666667
"Wyoming",2004,NA,506529,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3.9,1,0,0,0,NA,0,0,0,0,0,1.21251568175038,3.9,0,"WY",0.422218112617745,2,6,0.333333333333333
"Wyoming",2005,NA,509294,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3.7,1,0,0,0,NA,0,0,0,0,0,1.11791094131465,3.7,0,"WY",0.422218112617745,2,6,0.333333333333333
"Wyoming",2006,12,515004,NA,NA,1.2,4.1,0.845902168,NA,NA,NA,NA,0,3.2,1,0,0,0,0.97455964,0,0,0,0,0,0.97455964,3.2,0,"WY",0.422218112617745,2,6,0.333333333333333
"Wyoming",2007,20,522830,3.8,3.8,2.3,5.9,1.341646096,NA,NA,NA,NA,0,2.8,1,0,0,0,1.335001067,0,0,0,0,0,1.335001067,2.8,0,"WY",0.422218112617745,2,6,0.333333333333333
"Wyoming",2008,31,532668,5.8,6,4.1,8.6,1.76125905,NA,NA,NA,NA,0,3.1,1,0,0,0,1.791759469,0,0,0,0,0,1.791759469,3.1,0,"WY",0.502358176020563,2,6,0.333333333333333
"Wyoming",2009,26,544270,4.8,4.8,3.1,7.2,1.563821277,NA,NA,NA,NA,0,6.5,1,0,0,0,1.568615918,0,1,0,0,0,1.568615918,6.5,0,"WY",0.502358176020563,2,6,0.333333333333333
"Wyoming",2010,41,563626,7.3,7.4,5.3,10.1,1.984351342,NA,NA,NA,NA,0,7,1,0,0,0,2.00148,0,1,0,0,0,2.00148,7,0,"WY",0.502358176020563,2,6,0.333333333333333
"Wyoming",2011,37,568158,6.5,6.4,4.4,8.9,1.87368855,4.6,9,1.1,1.1,0,5.799804688,1,0,0,0,1.85629799,0,1,0,0,0,1.85629799,5.799804688,0,"WY",0.502358176020563,2,6,0.333333333333333
"Wyoming",2012,34,576412,5.9,5.8,4,8.2,1.774708028,4.1,8.2,1,1,0,5.299804688,1,0,0,0,1.757857918,0,1,0,0,0,1.757857918,5.299804688,0,"WY",0.405271346849007,2,6,0.333333333333333
"Wyoming",2013,37,582658,6.4,6.6,4.6,9.1,1.848487705,4.5,8.8,1,1.1,0,4.69921875,1,0,0,0,1.887069649,1,1,0,0,0,1.887069649,4.69921875,0,"WY",0.405271346849007,2,6,0.333333333333333
"Wyoming",2014,39,584153,6.7,6.6,4.7,9.1,1.898568897,4.7,9.1,1.1,1.1,0,4.099609375,1,0,0,0,1.887069649,1,1,0,0,0,1.887069649,4.099609375,0,"WY",0.405271346849007,3,6,0.5
"Wyoming",2015,36,586107,6.1,6.3,4.4,8.8,1.815186758,4.3,8.5,1,1.1,0.501369863,4.299804688,1,0,0,0,1.840549633,1,1,0.501369863,0,0,1.840549633,4.299804688,1,"WY",0.405271346849007,3,6,0.5
"Wyoming",2016,30,585501,5.1,5,3.3,7.2,1.633899677,3.5,7.3,0.9,0.9,1,5.299804688,1,0,0,0,1.609437912,1,1,1,0,0,1.609437912,5.299804688,1,"WY",0.320911139268084,3,6,0.5
"Wyoming",2017,42,579315,7.2,7.9,5.6,10.7,1.980993433,5.2,9.8,1.1,1.2,1,4.19921875,1,0,0,0,2.06686276,1,1,1,0,0,2.06686276,4.19921875,1,"WY",0.320911139268084,3,6,0.5
